"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.084262500E-1,6.178963280E-1,-1.881856191E0,3.631550691E0,4.136585429E0
6.183692500E-1,3.182279291E0,-1.487161241E0,1.942257929E0,4.013840543E0
6.283122500E-1,1.774748064E0,-3.989847600E-2,3.950858951E0,4.331351871E0
6.382552500E-1,-2.180132017E0,1.169696900E0,5.747967938E0,6.257819258E0
6.481982500E-1,1.550851160E0,1.001141553E0,3.575121551E0,4.023545431E0
6.581416250E-1,4.853793009E0,5.857766953E-1,3.801033990E0,6.192761929E0
6.680846250E-1,5.559368336E0,-9.980980772E-1,5.206176045E0,7.681604329E0
6.780276250E-1,6.490346809E0,-2.824980501E0,6.076436446E0,9.328890417E0
6.879706250E-1,6.354428866E0,-2.533650582E0,7.086488571E0,9.849693993E0
6.979146250E-1,5.729490736E0,-1.173639677E0,7.602394255E0,9.591709577E0
7.078576250E-1,5.934970080E0,-8.410921508E-1,7.757301616E0,9.803419517E0
7.178006250E-1,6.276565588E0,-1.022330108E0,7.807328639E0,1.006949924E1
7.277436250E-1,6.409373982E0,-1.206254277E0,7.320956072E0,9.804668379E0
7.376866250E-1,6.335307301E0,-5.906091267E-1,6.315598676E0,8.965027852E0
7.476296250E-1,5.521871311E0,4.440697163E-1,5.941476862E0,8.123386485E0
7.575726250E-1,5.317544453E0,5.881632364E-1,4.962595659E0,7.297230343E0
7.675156250E-1,6.625661319E0,1.038333938E0,2.005725362E0,7.000032822E0
7.774586250E-1,7.314994835E0,2.376997243E0,-3.105767305E0,8.294881306E0
7.874016250E-1,6.195357118E0,3.237227331E0,-4.443547973E0,8.282946891E0
7.973446250E-1,5.758894629E0,3.891606776E0,-2.799303038E0,7.493034642E0
8.072876250E-1,4.341685091E0,4.106279113E0,-2.226730818E0,6.377310383E0
8.172306250E-1,4.402135946E0,4.883589835E0,-2.476209290E0,7.025657479E0
8.271736250E-1,5.991756485E0,5.284931608E0,-2.735476002E0,8.444789922E0
8.371176250E-1,6.800063882E0,5.040090562E0,-3.142764392E0,9.028862038E0
8.470606250E-1,5.426638294E0,4.851811972E0,-3.131214095E0,7.924202439E0
8.570036250E-1,4.073589084E0,4.321198786E0,-3.414438311E0,6.850202622E0
8.669466250E-1,2.949932283E0,3.135823163E0,-1.064042975E0,4.434825232E0
8.768896250E-1,2.856452262E0,1.958795609E0,1.305927084E0,3.701573356E0
8.868326250E-1,2.351771770E0,2.129367660E0,-2.214749873E-2,3.172621566E0
8.967756250E-1,1.154331002E0,1.976434904E0,2.375367039E-1,2.301129870E0
9.067186250E-1,7.381794012E-1,1.745631269E0,1.017240107E-1,1.898021373E0
9.166616250E-1,-1.305180395E-1,2.373452661E0,-1.074284374E0,2.608524374E0
9.266046250E-1,-5.059823745E-1,2.117036467E0,-9.138092941E-1,2.360700954E0
9.365476250E-1,-7.426960829E-1,1.905409945E0,-7.242940181E-1,2.169512931E0
9.464906250E-1,-2.508674785E-1,7.704513538E-1,1.138041244E0,1.397020992E0
9.564336250E-1,-2.624402878E-1,1.445977255E0,5.639165872E-1,1.574079745E0
9.663766250E-1,-6.749335778E-1,5.394126606E-1,-3.023858339E-1,9.153898324E-1
9.763196250E-1,8.608396599E-1,-3.372797365E0,3.087845004E0,4.653127309E0
9.862636250E-1,2.003882612E0,-4.853925741E0,7.500587214E0,9.156142702E0
9.962066250E-1,8.900336382E-1,-3.338947248E0,8.415900997E0,9.097698511E0
1.006149625E0,2.692598954E-1,-8.507728010E-1,1.208566850E0,1.502314575E0
1.016092625E0,-6.392826654E-1,1.379605510E0,-2.926760645E0,3.298169426E0
1.026035625E0,-8.335084583E-1,3.246716777E0,-6.624191914E0,7.424003280E0
1.035978625E0,-1.057379781E0,4.133882064E0,-6.880868894E0,8.096504780E0
1.045921625E0,-1.903956620E0,4.345524958E0,-4.888469921E0,6.812178517E0
1.055864625E0,-1.814626952E0,4.011613861E0,-3.659686323E0,5.725314028E0
1.065807625E0,-1.760388764E0,3.444083109E0,-2.700606716E0,4.717409639E0
1.075750625E0,-2.458536081E0,3.132300800E0,-2.444147252E0,4.672211870E0
1.085693625E0,-4.353594115E0,1.907530730E0,-1.687163206E0,5.043706464E0
1.095636625E0,-5.824595114E0,2.469580302E0,-8.282580972E-2,6.327052649E0
1.105579625E0,-7.382245417E0,3.264868289E0,-3.695530924E-1,8.080438220E0
1.115522625E0,-6.932557111E0,3.218358951E0,-1.143627673E0,7.728264144E0
1.125465625E0,-4.269653826E0,2.900413091E0,4.018177360E-1,5.177238394E0
1.135408625E0,-1.676939934E0,2.215247471E0,1.718553691E0,3.266936743E0
1.145352625E0,1.460225165E-1,1.945811867E0,7.331674603E-1,2.084476174E0
1.155295625E0,9.389836040E-1,2.317493638E0,-1.618527711E0,2.978606876E0
1.165238625E0,1.886154772E0,2.010677953E0,-1.419579707E0,3.100905061E0
1.175181625E0,1.916743896E0,-4.646115696E-1,-1.532309055E0,2.497547219E0
1.185124625E0,1.401022983E0,-2.272678823E0,5.346743694E-1,2.722831452E0
1.195067625E0,7.113453591E-1,-3.346761467E0,2.526605272E-1,3.430839822E0
1.205010625E0,6.568443391E-1,-2.778232597E0,-4.770915744E-1,2.894414831E0
1.214953625E0,9.958831519E-1,-2.261729327E0,-1.118934443E0,2.712787697E0
1.224896625E0,1.551687897E0,-1.081530243E0,-2.088606135E0,2.817750625E0
1.234839625E0,1.255181731E0,-3.003065640E-1,-2.295299069E0,2.633260911E0
1.244782625E0,2.726644367E-2,3.286994737E-1,-2.133159141E0,2.158507522E0
1.254725625E0,-1.379658427E0,4.311789447E-1,-1.122136817E0,1.829908111E0
1.264668625E0,-1.474331865E0,9.846886575E-2,8.430005358E-1,1.701176202E0
1.274611625E0,-1.912863976E-1,-9.326075077E-1,2.464917732E0,2.642378980E0
1.284554625E0,2.228465394E0,-2.642094213E0,4.463042298E0,5.644950522E0
1.294497625E0,3.749887518E0,-4.191122212E0,5.292866279E0,7.722797113E0
1.304441625E0,4.240725312E0,-3.887849940E0,3.934037097E0,6.969632429E0
1.314384625E0,3.886859714E0,-2.673819451E0,1.550287927E0,4.965922024E0
1.324327625E0,3.693476213E0,-1.423119904E0,4.298381782E-1,3.981431609E0
1.334270625E0,2.958451092E0,-1.497653192E-1,3.092013484E-1,2.978333089E0
1.344213625E0,1.178958305E0,1.512000505E0,2.886121327E-1,1.938913401E0
1.354156625E0,1.021934837E0,2.116532437E0,-3.199936274E-1,2.372015238E0
1.364099625E0,9.855631086E-1,1.692125153E0,4.786746349E-1,2.015874892E0
1.374042625E0,-9.875461918E-1,-8.849638098E-1,-1.024496502E-1,1.330001638E0
1.383985625E0,-6.475782564E-1,-5.378075999E-1,2.050944804E0,2.216972982E0
1.393928625E0,-8.279207128E-1,-6.060393441E-1,1.833501472E0,2.101062598E0
1.403871625E0,4.456505111E-1,1.243995130E-2,2.011010660E0,2.059835674E0
1.413814625E0,1.903808101E0,1.545392200E0,2.370089343E0,3.410285300E0
1.423757625E0,-1.067730522E0,2.244836136E0,-1.113778807E0,2.723938504E0
1.433700625E0,-2.034674926E0,1.127470647E0,-1.417117152E0,2.723841614E0
1.443643625E0,-1.880047940E0,7.996523488E-1,-3.758660753E-1,2.077329883E0
1.453586625E0,-1.624232840E0,1.695227101E0,-1.764999952E-1,2.354374543E0
1.463529625E0,-2.708826731E0,1.943882285E0,-7.654911608E-1,3.420876688E0
1.473473625E0,-2.803829952E0,1.447688150E0,2.230361938E-1,3.163385611E0
1.483416625E0,-2.646581951E0,1.757757810E0,6.573404753E-1,3.244411355E0
1.493359625E0,-2.199963726E0,2.624048536E0,-1.456634609E-1,3.427344302E0
1.503302625E0,-2.604286702E0,2.045396966E0,-4.750839329E-1,3.345394254E0
1.513245625E0,-2.415628043E0,2.254295762E0,-6.033040897E-1,3.358732506E0
1.523188625E0,-3.105621709E0,1.923485443E0,-1.239655327E0,3.857645367E0
1.533131625E0,-1.955276024E0,1.590735603E0,-1.399609419E0,2.883132084E0
1.543074625E0,8.272972535E-1,1.279778336E0,-1.585224602E0,2.198906631E0
1.553017625E0,3.059131959E0,1.252212222E0,-2.096436580E-1,3.312140434E0
1.562960625E0,4.290910794E0,1.018456913E0,2.323931422E0,4.984960098E0
1.572903625E0,2.985377228E0,-9.971894199E-1,3.113497324E0,4.427271114E0
1.582846625E0,2.857673745E0,-3.811279482E-1,1.950933881E0,3.481048801E0
1.592789625E0,2.334183053E0,-4.075819212E-1,1.873506367E0,3.020688606E0
