Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.00514366663992405,0.799693717807531,-1.3601524078846,-1.88364251554012,2.45715968982999
0.0151176666840911,-0.0427162492275238,-1.38325358748436,-2.39091946363449,2.7625551662949
0.0250916666118428,-0.341089431345463,-1.19072874963284,-2.36205234467983,2.66710859066241
0.0350656666560099,-0.047563152462244,-1.12358985006809,-2.10623198211193,2.38766194573674
0.0450406665913761,0.239581182897091,-0.932267199754715,-2.1777229642868,2.38096589310283
0.0550146666355431,0.390957848578692,-0.645491677522659,-2.44583183526993,2.5596095232547
0.0649886666797102,0.437378601282835,-0.734424319267273,-2.57898755371571,2.71695710746634
0.0749626666074619,0.244575874507427,-0.845997380018234,-2.5501262819767,2.69790158816386
0.0849366666516289,0.184897729754448,-0.747322692275047,-2.63421275138855,2.74440434273735
0.0949116667034105,0.377857015728951,-0.547482987642288,-2.76246499478817,2.84143034289481
0.104885666631162,0.391899542659521,-0.498611374497414,-2.78736770153046,2.85860407504259
0.114859666675329,0.0779226270318031,-0.611898254156113,-2.89767834842205,2.96260547831749
0.124833666603081,-0.413225215226412,-0.755802324414253,-3.10080886602402,3.21823054731976
0.134807666647248,-0.929496935158968,-0.91329590857029,-2.9647751480341,3.23851287591724
0.144781666691415,-1.50563434928656,-1.0592026501894,-2.47523748278618,3.08474401597758
0.154756666626781,-2.116396343261,-1.13044454097748,-2.13008745253086,3.20847485535164
0.164730666670948,-2.51378349781036,-1.13316115736961,-2.04405327558517,3.43239209238476
0.1747046665987,-2.61257162153721,-1.056396279037,-1.90338973224163,3.40064641631964
0.184678666642867,-2.49694731742144,-0.740040277540684,-1.7659731477499,3.14659604603678
0.194652666687034,-1.91642434537411,-0.272074744999409,-1.55190073549747,2.48094797028206
0.204626666614786,-1.56959221735597,0.0246115154027939,-1.16800530016422,1.95664555724499
0.214601666666567,-1.54013935357332,0.258881379961968,-0.575974130630493,1.66457051411823
0.224575666594319,-1.573760843575,0.415714521110058,0.158868264555931,1.63547573547108
0.234549666638486,-1.69598329201341,0.418559483885765,0.887286323904991,1.95929282878496
0.244523666682653,-2.0122201564908,0.361625145077705,1.57651809811592,2.58170719048993
0.254497666610405,-2.34410022318363,0.419272259473801,1.76649354994297,2.96497800091062
0.264471666654572,-2.32121714472771,0.669482510983944,1.61471971213818,2.9057831326957
0.274446666589938,-2.05198326945305,0.901654979288578,1.6190045517683,2.76492183948075
0.284420666634105,-1.90398965656757,1.03655346035957,1.60845442056656,2.69939721262726
0.294394666678272,-1.8127362549305,1.03328691333532,1.76348457276821,2.73195395524906
0.304368666606024,-1.55335011407733,0.970556522011757,2.34890897333622,2.97863222038959
0.314342666650191,-1.11428605288267,0.877434934973717,3.22693038403988,3.52485534117372
0.324316666694358,-0.962988032251597,0.458480179309845,3.8787370544672,4.02270445879096
0.334291666629724,-1.23616541594267,-0.162245908677578,3.50150978386402,3.71685343226644
0.344265666673891,-1.12916970178485,-0.865702789127827,3.36989539146423,3.65795851315245
0.354239666601643,-0.796796568632126,-1.47226019650698,3.49163208246231,3.87219956320472
0.36421366664581,-1.05841722294688,-1.87585285484791,3.17739978969097,3.83861177698395
0.374187666689977,-0.814219078570604,-2.08500892817974,3.04428032398224,3.77860524922662
0.384161666617729,-0.177260242849588,-2.71772151589394,2.91130937755108,3.98662184354935
0.39413666666951,-0.10100151412189,-3.11606015861034,2.92558009207249,4.27540069386069
0.404110666597262,-0.232601050939411,-3.31691727876663,2.83108616352081,4.36704618115698
0.414084666641429,-0.449847277030349,-3.61583863735199,2.4188182836771,4.37348070916859
0.424058666685596,-0.365375622287393,-3.42467649310827,2.00958218514919,3.98752165971287
0.434032666613348,-0.0705837866663933,-2.84329982757568,1.35819008231163,3.15182745088016
0.444007666665129,0.735439030453563,-2.01313012942672,0.973959601521492,2.35417943048443
0.453981666592881,1.46051255553961,-0.984771834164858,1.1715978294611,2.11554105709419
0.463955666637048,1.76993931412697,-0.138851929754019,1.18093290925026,2.1322681750284
0.473929666681215,1.97041841179132,0.749744170457125,1.32287699282169,2.48890911380823
0.483903666608967,2.4970657235384,2.13286093309522,1.7556779551506,3.72382035949587
0.493877666653134,3.82176236987114,4.52696639835835,2.40247531592846,6.39305717378424
0.5038526665885,5.2983889746666,5.31099557161331,2.71768701732159,7.97906149949247
0.513826666632667,6.81085024058819,5.21837333679199,2.72584154427052,9.00273921683467
0.523800666676834,8.36147862195969,6.91229709327221,2.53396516263485,11.1406981512199
0.533774666604586,9.28814243495464,7.98058456242085,1.46235121250153,12.3327933137088
0.543748666648753,9.11856850326061,7.18153506159783,0.616922766566277,11.6233958501603
0.55372266669292,6.86779451966286,5.4553042691946,0.538342035412789,8.78730666250453
0.563697666628286,3.8938339805603,3.12934971034527,0.527599530816078,5.02325929479272
0.573671666672453,1.217544811517,0.495528868585825,0.134461401700974,1.32137961850534
0.583645666600205,-0.701139117255807,-1.26178089827299,-0.262697272896767,1.46720719538184
0.593619666644372,-1.95771694377065,-1.84774616628885,-0.63383876144886,2.76560537721434
0.603593666688539,-1.90587172910571,-3.06843195587397,-1.13541525900364,3.78639532088387
0.613567666616291,-2.32278098255396,-3.63926696866751,-1.46082508921623,4.55780489966742
0.623542666668072,-3.19369539499283,-2.25316286355257,-1.60400761306286,4.22484006661251
0.633516666595824,-2.07580555692315,-1.44243223384023,-1.89694025337696,3.16037367794636
0.643490666639991,-1.01297178581357,-1.52711760431528,-2.55311011612415,3.14270127140959
