Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.0342542916769162,-0.630934157073498,1.03227329850197,-0.434395498037338,1.28544370630428
0.0442242916906253,0.0263846835494041,0.962378021478653,-0.375402939319611,1.03334165434331
0.0541932916967198,-0.321806775927544,1.00253552913666,0.135610379576683,1.06161540270624
0.0641632917104289,-0.308833558559418,1.15263413965702,0.141633596420288,1.20166705140413
0.074133291724138,-0.0461365780234337,0.990090900063515,-0.141880348920822,1.00126849926989
0.0841022917302325,0.204241196215153,0.42177194416523,-0.638733465671539,0.792203559247931
0.0940722917439416,0.347745609283447,-0.161324095129967,-1.02104781389236,1.09063793749337
0.104042291757651,0.44100007429719,-0.418685783743858,-0.88795816898346,1.07621956909536
0.114011291763745,0.504594537913799,-0.538544933795929,-0.758663367033005,1.0584027578798
0.123981291661039,0.340606451332569,-0.508872653245926,-0.669083438515663,0.906993263264319
0.133951291674748,0.00583742156624794,-0.276499040722847,-0.487064877748489,0.560105338438537
0.143920291680843,-0.392902924865484,0.00957540035247803,-0.304622393846512,0.497251646043069
0.153890291694552,-0.587818543016911,0.215554681420326,-0.229046546816826,0.666675918873222
0.163860291708261,-0.403681536018848,0.113884465098381,-0.447297379374504,0.613191160657572
0.173829291714355,-0.493333092927933,-0.0882040786743164,-0.294544717669487,0.581303785278939
0.183799291728064,-0.482569684535265,-0.248795517683029,-0.238219658732414,0.592892330746671
0.193769291741774,-0.224932738244534,-0.126172973513603,-0.179089690446854,0.313986422005472
0.203738291747868,0.266845141500235,-0.0314486646652222,0.336953988075256,0.430967908470371
0.213708291761577,0.765777820497751,-0.193680832386017,0.785695044994354,1.11411159177558
0.223678291658871,1.0059755191952,-0.572869843840599,1.19953465640545,1.66704828817876
0.233647291664965,1.1019126136601,-0.948657529950142,1.42490681290627,2.035809898478
0.243617291678675,1.05295577734709,-0.986390781998634,1.46036315917969,2.05288655325855
0.253587291692384,0.668577727451921,-0.49439377784729,1.39561869442463,1.62455314639023
0.263557291706093,0.16918596893549,0.148575410842896,1.24958799183369,1.26971205165845
0.273526291712187,-0.0928681102395058,0.521794999837875,0.888037691116333,1.03416896520757
0.283496291725896,-0.0586984437704086,0.586244764924049,0.335181112289429,0.677845712339837
0.293466291739605,0.111482757814229,0.416304212808609,0.0258031779527664,0.431744608402379
0.3034352917457,0.239138256311417,0.101465563774109,-0.068608889579773,0.268681123254002
0.313405291759409,0.221699520349503,-0.147473795413971,-0.232343791723251,0.353387655711598
0.323375291656703,0.0512181007862091,-0.271459325551987,-0.276259304881096,0.390682304194434
0.333344291662797,-0.181634069792926,-0.283150833249092,-0.214564747810364,0.399002958237307
0.343314291676506,-0.44309611838311,-0.237431454062462,-0.319628103375435,0.595709652407758
0.353284291690215,-0.694741313159466,-0.0822399187088013,-0.610129471421242,0.928270902450644
0.36325329169631,-0.740145819783211,0.187504418492317,-0.773488982319832,1.08685737209023
0.373224000097252,-0.450228296220303,0.449977158308029,-0.557381154298782,0.846084341471847
0.383193999994546,0.0573611855506897,0.51458596765995,-0.0949505960941315,0.52640729423037
0.393163000000641,0.520120357275009,0.404494006633759,0.285265186429024,0.717994995834163
0.40313300001435,0.547928545475006,0.215210280418396,0.389642078876495,0.705947664756615
0.413103000028059,0.367606261968613,0.0223609220981598,0.210824868679047,0.42436010642985
0.423072000034153,0.268210904896259,-0.0340272867679596,0.00259850263595581,0.270373256750752
0.433042000047863,-0.0449735668301582,-0.0955610454082489,-0.572903757691383,0.582557508482941
0.443012000061572,-0.759239317774773,-0.306087121367455,-1.36554412543774,1.59211947605688
0.452981000067666,-0.959978031814098,-0.100683791041374,-1.06464231491089,1.43706586698138
0.462951000081375,-1.07359761804342,0.0373093289136887,-0.890494691133499,1.39534390973317
0.472921000095084,-1.3209807407856,-0.142894840836525,-0.37116780102253,1.37955593927179
0.482890999992378,-1.12518701702356,-0.289947052001953,0.298684546351433,1.19971978998105
0.492859999998473,-0.661723840534687,-0.418031480312347,0.740627630352974,1.07757043691184
0.502830000012182,-0.182788346707821,-0.586861646175385,1.01198112130165,1.18402869953173
0.512800000025891,0.23040222376585,-0.634348638653755,1.11787302732468,1.30580376982844
0.522769000031985,0.455085285902023,-0.739074609875679,0.900662414431572,1.25081040976525
0.532739000045694,0.249593077898026,-0.247774009108543,0.668606890439987,0.75546266490685
0.542709000059404,0.00208804070949554,0.260963573455811,0.405441255569458,0.482171088206841
0.552678000065498,0.222376335561276,0.11139121234417,0.0695081913471222,0.258245281601645
0.562648000079207,0.377585120201111,-0.0590767586231232,0.0364608979225159,0.383914031371632
0.572618000092916,0.182029085755348,-0.204949586391449,-0.108959355354309,0.294976375566215
0.582587000099011,-0.269048226177692,-0.318943979144096,-0.336815409064293,0.536243256017994
0.592556999996305,-0.450038846433163,-0.463509954214096,-0.59712994158268,0.879738943146761
0.602527000010014,-0.473772402405739,-0.457894873023033,-0.650043150186539,0.925572310047424
0.612496000016108,-0.515699862241745,-0.282758485078812,-0.687657119035721,0.904859669871924
0.622466000029817,-0.112147842049599,-0.161721121072769,-0.644204120635986,0.673594691577806
0.632436000043526,0.188667429685593,-0.306489994525909,-0.585438433885574,0.687218797501243
0.642405000049621,-0.020249784886837,0.0352201187610626,-0.667042175531387,0.668278216382333
0.65237500006333,-0.374847453832626,0.197706055641174,-0.765880000591278,0.875311643580554
0.662345000077039,-0.202459841966629,-0.00217574894428253,-0.7503889721632,0.777224762238547
